ID del juego
330450
330680
275060
331190
331220
331340
331400
331570
331720
332330
332360
332540
332580
332620
332730
332830
246110
333210
333330
333340
333530
333660
333730
333820
333830
333860
333970
334270
334710
276810
334840
335010
335090
335100
335200
335840
335920
336060
336080
336090
336250
336710
336730
337180
337270
337210
337730
338110
338120
338130
338140
338190
338310
338320
338330
338760
332530
338830
338930
222180
339460
339500
339590
339690
339710
339820
339900
337150
340000
340030
340280
340330
340340
340360
340390
340440
340470
340490
340570
340580
340720
340860
341270
341380
341470
341530
341690
340750
341780
341870
341950
342100
342130
342350
342360
342450
342500
342510
342880
342890
343020
343280
343340
343390
240620
342490
343930
340250
344440
344500
344630
344840
344880
345090
345340
345750
345640
346090
346140
346180
346200
346340
343810
343830
346430
342020
346490
346810
346830
346850
347040
347060
347160
347410
347730
346370
348270
348340
348450
348730
348650
348800
348840
348870
349140
349220
349250
349260
349690
349840
349950
350070
346510
350740
350970
351050
351060
351090
351240
351250
351450
352080
325060
352120
352130
352140
352190
352440
352580
347440
352610
352900
353090
358360
353600
310810
353980
353990
354030
351480
354230
354310
354400
354620
354730
354740
354930
355080
355240
355350
355530
355560
355760
355810
355860
355910
328650
356390
352620
356530
356730
357120
357370
357490
357720
357830
357890
358030
234920
358130
358480
358650
358830
358960
359100
359140
359250
359260
359280
359300
348300
359670
360030
360040
360450
361200
361600
361830
361890
362130
362140
362290
344410
362810
363180
363270
363460
363940
363980
364200
364350
364480
364660
364790
364830
364840
364890
329460
365020
365120
365440
365480
352640
365800
365860
365880
366180
366600
366620
366670
367010
364900
367140
367350
367430
363580
368050
368080
362350
368250
368310
368340
368450
368600
368740
368800
368880
368890
323380
369300
369370
369560
370070
370120
370130
361350
370270
370490
370550
370640
370710
370780
370920
371200
651660
371100
371300
371400
371890
372150
372250
226860
372330
372480
372750
372830
372970
373140
373180
373630
371120
374140
374240
374410
374460
370200
374950
375000
375020
375030
375040
375250
375320
375400
680480
375520
375580
375770
375790
267750
376250
369310
376560
376910
436390
377070
377080
377100
375090
377360
377460
377470
377570
377660
377690
332200
377970
377980
378660
378810
378830
378930
379990
370050
380100
381220
381610
381900
381910
361550
382260
382920
349020
383240
383560
383590
383710
383790
383800
384000
384110
384120
384310
384480
384660
384840
384940
385060
385230
385310
385440
385490
352220
385030
385580
385860
385950
386050
386290
386350
386490
386540
386600
386750
387010
387110
386840
387880
388360
388440
388720
388960
388970
389010
389190
389200
389250
389310
389650
389840
389850
390210
389700
390220
390460
390620
390920
390940
391120
391140
391160
391180
391240
391520
391640
391650
391820
391960
392000
393150
393200
393460
393740
393750
393820
393860
391210
394260
394290
394700
394830
391250
395100
395150
395300
395400
395480
395570
384550
395860
395900
396010
396090
396320
396350
396400
396640
360840
396860
397090
397360
373610
398100
398110
397870
398140
398150
398180
398480
398920
398940
398970
399000
399070
399130
399140
399240
399530
399040
399890
399920
399910
400380
400450
400160
401120
401170
392780
401710
387870
401810
402020
363520
402210
402340
402430
402530
403120
403180
403230
403300
403850
403940
404030
404180
404640
404770
404850
405440
405970
406120
406310
342260
406730
406850
380210
407720
407830
407880
408280
408440
408750
409040
409070
409100
409280
409290
409370
409390
409420
409560
409600
385900
337980
409850
410150
410290
410370
410440
410470
410670
410820
410890
411590
411610
411740
411760
412250
412270
412370
412380
412540
412720
406220
412860
412490
409730
413500
413830
414060
414370
414470
414760
415080
415150
415240
415400
412230
415530
415590
415670
415830
415850
415890
415910
416070
416210
416250
416260
416350
413870
416530
416550
417060
417430
417480
417730
417920
417980
418150
418120
417990
475490
418310
418360
418640
419590
419710
419810
420060
420070
420180
378750
384690
384700
420360
386280
420670
420300
420900
420980
421050
319450
421140
421870
422980
423550
423590
423610
423650
423740
423810
423840
423870
423900
424210
424170
424640
424760
424850
425040
425160
425240
425300
425450
425860
426010
426040
426170
426210
426290
426630
427550
427770
427930
428210
428220
428350
418280
428460
428510
428530
428590
428750
428760
428830
428920
429020
429200
429220
429330
429350
429600
429610
429520
429530
429950
431200
431220
431250
431260
430190
431680
431830
431850
431910
432100
432180
432190
432410
431740
432490
432610
432980
433110
433360
433790
431460
434230
434300
434390
434240
434490
434920
435040
435800
436060
436140
436270
436280
436300
436350
436360
436480
392920
437090
437180
437390
437420
437530
437870
412210
447920
576120
438660
439550
439720
439730
439920
440260
440330
440340
440380
440660
440750
440880
431230
434410
437880
441510
314240
441670
442140
442290
442500
442780
434680
443420
443460
443570
429430
444160
444440
444720
444800
444860
444870
445170
443880
445550
446050
446250
446380
446760
446780
446910
447310
447860
447950
447990
448010
448060
448090
448110
448150
448400
448480
448500
448560
448610
448620
448690
448720
448750
