ID del juego,Géneros,Categorías,Fecha de Lanzamiento
312630,"Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '6 Aug, 2014'}"
313080,"Action, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '4 Jun, 2015'}"
313130,Indie,"Single-player, Steam Achievements, Steam Cloud, Stats, Family Sharing","{'coming_soon': False, 'date': '15 Dec, 2014'}"
316140,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Family Sharing","{'coming_soon': False, 'date': '26 Aug, 2014'}"
316720,Casual,"Single-player, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '12 Sep, 2014'}"
317610,"Action, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '22 Oct, 2014'}"
319230,"Adventure, Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '7 Nov, 2014'}"
319320,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '11 Sep, 2014'}"
320540,"Action, Casual, Indie, Racing","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, VR Supported, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '8 Jul, 2015'}"
320760,Adventure,"Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '12 Feb, 2015'}"
320790,"Action, Indie","Multi-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '27 Oct, 2014'}"
323450,"Action, Adventure, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '12 Jan, 2015'}"
297120,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '18 Sep, 2014'}"
324420,"Indie, Strategy","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '10 Nov, 2014'}"
324730,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '3 Aug, 2015'}"
325870,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '16 Dec, 2014'}"
327260,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '22 Oct, 2014'}"
328270,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '18 Nov, 2014'}"
330660,"Action, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '15 May, 2015'}"
330820,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '6 Oct, 2015'}"
330990,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '4 Dec, 2014'}"
331760,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '29 Jan, 2015'}"
331980,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '11 Dec, 2014'}"
332710,"Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '3 Dec, 2014'}"
333490,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '9 Jul, 2015'}"
334620,"Action, Indie, Sports","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '12 Mar, 2015'}"
334850,"Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '26 Mar, 2015'}"
335450,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '12 May, 2015'}"
335460,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '12 May, 2015'}"
335690,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '8 Jan, 2015'}"
335900,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '9 Dec, 2014'}"
336110,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing","{'coming_soon': False, 'date': '12 Mar, 2015'}"
337040,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '8 Dec, 2014'}"
337630,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '17 Mar, 2015'}"
339860,"Adventure, Indie, Massively Multiplayer, RPG, Strategy","Single-player, Multi-player, MMO, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '27 Feb, 2015'}"
333760,"Action, Indie","Single-player, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '2 Jan, 2015'}"
340800,Indie,"Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '9 Jan, 2015'}"
341120,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '24 Mar, 2015'}"
341150,"Indie, RPG, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '27 Mar, 2015'}"
341390,"Indie, RPG, Strategy","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '2 Feb, 2015'}"
341680,"Action, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '1 Jun, 2015'}"
341730,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '6 Mar, 2015'}"
310740,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '20 May, 2015'}"
342280,"Action, Adventure, Indie, Massively Multiplayer","Multi-player, MMO, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '7 Dec, 2015'}"
342300,"Action, Indie","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '13 Mar, 2015'}"
342610,Indie,"Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Tracked Controller Support, VR Supported, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '16 Jan, 2015'}"
343090,"Indie, Simulation","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '3 Jun, 2015'}"
335660,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '29 Jan, 2015'}"
343800,"Adventure, Indie","Single-player, Family Sharing","{'coming_soon': False, 'date': '26 Jan, 2015'}"
345540,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '19 Feb, 2015'}"
345860,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '23 Jan, 2015'}"
346080,"Casual, Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '2 Feb, 2015'}"
294440,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '21 Aug, 2014'}"
347030,,,
207370,"Action, Indie","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '2 Aug, 2012'}"
207380,Action,"Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '2 Aug, 2012'}"
348400,"Indie, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '31 Mar, 2015'}"
348540,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '22 Oct, 2015'}"
349680,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '4 Jun, 2015'}"
350010,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '26 Feb, 2015'}"
346780,"Action, Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '9 Apr, 2015'}"
349540,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards","{'coming_soon': False, 'date': '19 Feb, 2015'}"
351340,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '27 Feb, 2015'}"
351400,"Action, Strategy","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '30 Mar, 2015'}"
352010,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '14 Aug, 2015'}"
352780,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '27 Mar, 2015'}"
352960,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Stats, Commentary available, Family Sharing","{'coming_soon': False, 'date': '28 May, 2015'}"
353070,"Adventure, Casual","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '13 Mar, 2015'}"
353330,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '18 May, 2015'}"
354040,"Action, Casual, Indie, Racing","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '29 Sep, 2015'}"
348180,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '11 Mar, 2015'}"
354180,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '21 May, 2015'}"
354950,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '27 Apr, 2015'}"
355100,"Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, VR Supported, Steam Trading Cards, VR Support, Family Sharing","{'coming_soon': False, 'date': '1 Jun, 2015'}"
356540,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '27 May, 2015'}"
356550,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '26 Jun, 2015'}"
356560,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '30 Jul, 2015'}"
356890,"Action, Casual, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '28 Aug, 2015'}"
334420,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '2 Apr, 2015'}"
356380,"Adventure, Casual, Indie, Simulation","Single-player, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '18 Mar, 2015'}"
357600,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '27 Mar, 2015'}"
358770,"Casual, Indie","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '8 May, 2015'}"
359040,"Adventure, Indie","Single-player, Steam Trading Cards, Captions available, Family Sharing","{'coming_soon': False, 'date': '6 May, 2015'}"
359560,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '2 Apr, 2015'}"
360390,"Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '6 Aug, 2015'}"
360730,"Indie, Massively Multiplayer, Strategy, Free to Play","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Leaderboards","{'coming_soon': False, 'date': '18 Dec, 2015'}"
360880,"Violent, Gore, Adventure, Indie, Simulation","Single-player, Family Sharing","{'coming_soon': False, 'date': '28 Jun, 2016'}"
361160,Strategy,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '31 Aug, 2015'}"
361400,,,
363240,"Adventure, Indie, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '28 Aug, 2015'}"
363410,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '21 May, 2015'}"
363510,"Action, Adventure, Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '17 Aug, 2015'}"
363790,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '5 May, 2015'}"
363920,"Action, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '20 Apr, 2015'}"
364190,Indie,"Multi-player, Shared/Split Screen, Full controller support, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '1 Oct, 2015'}"
356170,"Action, Adventure, Indie, Racing","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Family Sharing","{'coming_soon': False, 'date': '4 Jun, 2015'}"
364770,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '21 Apr, 2015'}"
365280,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '4 May, 2015'}"
365350,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '10 Jul, 2015'}"
365680,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '13 Aug, 2015'}"
366210,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '28 May, 2015'}"
293740,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '5 Aug, 2014'}"
367000,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '25 May, 2015'}"
367020,"Adventure, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '19 Jan, 2016'}"
367240,"Action, Adventure, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '15 Jun, 2018'}"
367300,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",
367780,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Steam Turn Notifications, Family Sharing",
368140,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",
368590,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",
368700,"Action, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing",
368790,,,
368830,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",
368970,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",
369060,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Family Sharing",
369080,"Action, Adventure, Indie, Simulation, Early Access","Single-player, Multi-player, Steam Trading Cards, Partial Controller Support, Family Sharing",
369420,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",
369890,"Action, Adventure, Indie, RPG","Single-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",
370300,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",
370480,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing",
370590,"Action, Casual, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together",
370940,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",
371320,"Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing",
371410,"Action, Indie","Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Family Sharing",
371550,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",
371900,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",
372030,"Action, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Steam Cloud, Includes level editor, Family Sharing",
332410,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",
373240,Adventure,"Single-player, Steam Trading Cards, Family Sharing",
373360,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",
373730,"Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing",
328730,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",
373970,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",
375170,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",
375420,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Includes level editor, Family Sharing",
375430,"Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",
375930,"Action, Adventure, Casual, Indie, Strategy","Single-player, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",
375290,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Includes level editor, Family Sharing",
378080,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",
379320,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud",
380700,"Action, Adventure, Casual, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Includes level editor, Remote Play Together, Family Sharing",
381560,"Casual, Free to Play, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases",
379960,Casual,"Single-player, Steam Trading Cards, Family Sharing",
383670,"Casual, Indie","Single-player, Family Sharing",
383750,"Action, Adventure, Casual","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Family Sharing",
383930,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",
383960,"Indie, RPG","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing",
384680,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",
384990,"Action, Indie, Simulation","Single-player, Steam Achievements, Full controller support, VR Supported, Steam Trading Cards, VR Support, Steam Leaderboards, Family Sharing",
385020,"Casual, Indie, Massively Multiplayer, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Trading Cards, Family Sharing",
385360,"Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Steam Leaderboards, Family Sharing",
384950,"Indie, RPG","Single-player, Steam Trading Cards, Family Sharing",
386090,"Action, Indie","Single-player, Full controller support, Family Sharing",
386700,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",
386990,"Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",
387060,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing",
387070,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Family Sharing",
387240,"Action, Adventure, Casual, Indie, RPG, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Steam Turn Notifications, Includes level editor, Remote Play Together, Family Sharing",
388500,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",
390200,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",
390880,"Casual, Indie, RPG, Strategy","Single-player, Steam Trading Cards, Family Sharing",
390910,,,
391390,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Workshop, Partial Controller Support, Steam Cloud, Family Sharing",
308420,"Action, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Family Sharing",
392030,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",
385240,Simulation,"Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Includes level editor, Family Sharing",
392930,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy","Single-player, Steam Trading Cards, Family Sharing",
393600,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",
393950,"Action, Indie","Single-player, Multi-player, Co-op, Full controller support, Steam Trading Cards, Family Sharing",
393980,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",
394280,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",
395140,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",
395420,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",
332390,"Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",
396530,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing",
370170,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",
397570,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play Together, Family Sharing",
400410,"Adventure, Casual, Indie, Simulation","Single-player, Steam Trading Cards, Family Sharing",
400790,"Action, Indie","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",
401840,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Remote Play Together, Family Sharing",
402170,"Casual, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Stats, Steam Leaderboards, Includes level editor, Remote Play Together, Family Sharing",
402220,"Action, Adventure, Casual, Indie, Simulation, Sports","Single-player, Multi-player, Steam Trading Cards, Family Sharing",
402620,Adventure,"Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",
402850,"Action, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",
403510,,,
379640,,,
405010,,,
407020,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",
407150,"Action, Adventure, Casual, Indie, Strategy","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",
407340,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",
407680,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",
409380,"Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",
410120,Adventure,"Single-player, Steam Trading Cards, Family Sharing",
410130,Adventure,"Single-player, Steam Trading Cards, Family Sharing",
409310,,,
411120,Strategy,"Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing",
